"Level1","OutletZone","OutletName","Division","Category_Level_1","Category_Level_2","Category_Level_3","Article_Code","Article_Name","ThisSales","LastSales","DiffSales","ChangePerctgSales","MixSales","ThisSalesQTY","LastSalesQTY","DiffSalesQTY","ChangePercgSalesQTY","ThisFootfall","LastFootfall","DiffFootfall","ChangePercFootfall","ThisBasketValue","LastBasketValue","DiffBasketValue","ChangePercBasketValue","ThisGPPerc","LastGPPerc","DiffGPerc","ThisGPV","LastGPV","DiffGPV","ChangePercGPV"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2806590","Tiffany Chunch Vanilla Cream Wafers 153g","1350","552","798","144.5652","1","0","0","0","0","5","2","3","150","270","276","-6","-2.1739","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2806591","Tiffany Crunch Chocolate CreamWafer 153g","1125","1104","21","1.9021","1","0","0","0","0","4","5","-1","-20","281.25","220.8","60.45","27.3777","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2806592","Tiffany Crunch Orange Cream Wafer 153g","0","552","-552","-100","1","0","0","0","0","0","2","-2","-100","0","276","-276","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2807438","CBL Munchee Chunky Choc 100g¦10g","300","420","-120","-28.5714","1","0","0","0","0","5","5","0","0","60","84","-24","-28.5714","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2807440","CBL Munchee Chocolate Fingers 100g¦10g","710","1020","-310","-30.3921","1","0","0","0","0","11","11","0","0","64.55","92.73","-28.18","-30.3893","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2807515","Julie`s Love Letters Str.Flav.Cream 100g","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2807516","Julie`s Love Letters Choclte. Cream 100g","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2808703","Deka Choco Choco Wafer Roll Tin 360g","0","590","-590","-100","1","0","0","0","0","0","1","-1","-100","0","590","-590","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2808780","Tong Garden Chocolate Wafer Roll 300g","0","1485","-1485","-100","1","0","0","0","0","0","3","-3","-100","0","495","-495","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2809023","Deka Choco Nut Wafer Roll 360g Jar","590","0","0","0","1","0","0","0","0","1","0","0","0","590","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2809873","2Fun Banana Wafer Biscuit 17g*12pack","240","60","180","300","1","0","0","0","0","4","1","3","300","60","60","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2809874","2Fun Milk Wafer Biscuit 17g**12pack","0","360","-360","-100","1","0","0","0","0","0","6","-6","-100","0","60","-60","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2812143","Loacker Vanille Wafer 45g","0","465","-465","-100","1","0","0","0","0","0","3","-3","-100","0","155","-155","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2812144","Loacker Napolitaner Wafer 45g","0","620","-620","-100","1","0","0","0","0","0","3","-3","-100","0","206.67","-206.67","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2812302","Tiffany Crunch Chocolate Cream Wafer 76g","910.8","100","810.8","810.8","1","0","0","0","0","6","1","5","500","151.8","100","51.8","51.8","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2813105","Nutkao C. & H. Spread W. Breadsticks 52g","440","270","170","62.9629","1","0","0","0","0","2","3","-1","-33.3333","220","90","130","144.4444","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2813108","Kokola Majorico Choc.Wafer Roll 300¦50g","450","0","0","0","1","0","0","0","0","1","0","0","0","450","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2813110","Kokola Majorico Vanilla W.Roll 300¦50g","425","0","0","0","1","0","0","0","0","1","0","0","0","425","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2813384","Loacker Fondente Dark Wafer 75g","260","0","0","0","1","0","0","0","0","1","0","0","0","260","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2814243","Danish Strawberry Wafer Biscuit 12Pack","60","420","-360","-85.7142","1","0","0","0","0","1","7","-6","-85.7142","60","60","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2814781","CBL Munchee Chocolate Wafer 100g (BOGOF)","2000","4402.47","-2402.47","-54.5709","1","0","0","0","0","25","63","-38","-60.3174","80","69.88","10.12","14.4819","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2814782","CBL Munchee Chocolate Wafer 50g (BOGOF)","1040","450","590","131.1111","1","0","0","0","0","25","10","15","150","41.6","45","-3.4","-7.5555","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2814783","CBL Munchee Lemon Wafer 100g (BOGOF)","480","3687.86","-3207.86","-86.9843","1","0","0","0","0","5","55","-50","-90.909","96","67.05","28.95","43.1767","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2814784","CBL Munchee Lemon Wafer 50g (BOGOF)","436","205.38","230.62","112.2894","1","0","0","0","0","10","7","3","42.8571","43.6","29.34","14.26","48.6025","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2814785","CBL Munchee Vanilla Wafer 100g (BOGOF)","400","1243.51","-843.51","-67.8329","1","0","0","0","0","5","21","-16","-76.1904","80","59.21","20.79","35.1123","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2814786","CBL Munchee Vanilla Wafer 50g (BOGOF)","400","526.26","-126.26","-23.9919","1","0","0","0","0","10","18","-8","-44.4444","40","29.24","10.76","36.7989","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2815055","Eterna Choco Mint Wafer Rolls 350g Tin","0","540","-540","-100","1","0","0","0","0","0","1","-1","-100","0","540","-540","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2815288","Toi-Moi Barz Vanila Wafer Biscuit 216g","0","445.5","-445.5","-100","1","0","0","0","0","0","5","-5","-100","0","89.1","-89.1","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2815325","CBL M. Stix Choc Wafer Biscuits 225g Tin","0","250","-250","-100","1","0","0","0","0","0","1","-1","-100","0","250","-250","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2815327","CBL M. 3in1 A. Cream Biscuit 150g(B2G1F)","20792.2","1400","19392.2","1385.1571","1","0","0","0","0","79","6","73","1216.6666","263.19","233.33","29.86","12.7973","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2815432","CBL M.U.Cream Stix C.Wafer 200g(BOGOF)","30520.49","13529.05","16991.44","125.5922","1","0","0","0","0","145","64","81","126.5625","210.49","211.39","-0.9","-0.4257","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2815439","CBL M.Next Wafer Orng C.25gx12(BOGOF)","1980","2000","-20","-1","1","0","0","0","0","9","10","-1","-10","220","200","20","10","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2815449","CBL M.U.Cream Stix M.Wafer 200g(BOGOF)","2800","2800","0","0","1","0","0","0","0","14","14","0","0","200","200","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2815468","CBL Munchee Next CCW Original 300g BOGOF","4180","3800","380","10","1","0","0","0","0","19","18","1","5.5555","220","211.11","8.89","4.211","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2815469","CBL Munchee Stix SFW Rolls 200g BOGOF","6200","4200","2000","47.619","1","0","0","0","0","31","21","10","47.619","200","200","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2815671","CBL M.Chunky Choc(16x18g)288g(BOGOF)","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2815816","CBL M.P. Xtra Cream C.Wafer 200g (BOGOF)","6600","0","0","0","1","0","0","0","0","47","0","0","0","140.43","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","BISCUIT","WAFER","2815910","CBL M.Stix Italian V.C.Wafer 200g(BOGOF)","4992.5","0","0","0","1","0","0","0","0","20","0","0","0","249.63","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","","","","62381","73726.2","-11345.2","-15.3882","2","0","0","0","0","250","326","-76","-23.3128","499.04","452.3","46.74","10.3338","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED FISH","","","10620","5016","5604","111.7224","2","0","0","0","0","32","16","16","100","663.76","627","36.76","5.8628","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED FISH","2801516","King Bell Sardines in Vegetable Oil 155g","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED FISH","2802104","Nautilus L.Tuna Steak S.Water(185¦20)g","2100","0","0","0","1","0","0","0","0","7","0","0","0","300","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED FISH","2802319","Nautilus L.Chunk T.Soybean oil(185¦20)g","1470","0","0","0","1","0","0","0","0","5","0","0","0","294","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED FISH","2804437","Fortune Tuna Chunk In Oil 185g","1350","0","0","0","1","0","0","0","0","4","0","0","0","337.5","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED FISH","2806899","Saporito Sardine in Oil 125g","0","528","-528","-100","1","0","0","0","0","0","1","-1","-100","0","528","-528","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED FISH","2806900","Ayam Brand Tuna Mayonnaise 185g","390","0","0","0","1","0","0","0","0","1","0","0","0","390","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED FISH","2807264","King Bell Flakes L.M.T in Brine 185g","0","270","-270","-100","1","0","0","0","0","0","2","-2","-100","0","135","-135","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED FISH","2807266","King Bell Tuna Salad with Vegetable 170g","0","760","-760","-100","1","0","0","0","0","0","3","-3","-100","0","253.33","-253.33","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED FISH","2807267","King Bell Tuna Salad in Mayonnaise 170g","0","950","-950","-100","1","0","0","0","0","0","4","-4","-100","0","237.5","-237.5","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED FRUIT","","","8870","10002.8","-1132.8","-11.3248","2","0","0","0","0","38","48","-10","-20.8333","466.84","416.78","50.06","12.0111","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED FRUIT","2703133","S&W Peach Halves Extra Firm Syrup 420g","200","0","0","0","1","0","0","0","0","1","0","0","0","200","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED FRUIT","2703143","Hosen Coconut Milk Light Can 400ml","800","0","0","0","1","0","0","0","0","4","0","0","0","200","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED FRUIT","2803050","Figaro Plain Black Olives 340g","160","0","0","0","1","0","0","0","0","1","0","0","0","160","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED FRUIT","2803051","Figaro Plain Green Olives 340g","160","360","-200","-55.5555","1","0","0","0","0","1","1","0","0","160","360","-200","-55.5555","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED FRUIT","2804049","King Bell Green Peas In Brine 425g","0","115","-115","-100","1","0","0","0","0","0","1","-1","-100","0","115","-115","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED FRUIT","2804421","Hosen half ApricotsIn syrup 825gm","0","310.2","-310.2","-100","1","0","0","0","0","0","1","-1","-100","0","310.2","-310.2","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED FRUIT","2804422","Hosen Fruit Cocktail FiestainSyrup836gm","0","300","-300","-100","1","0","0","0","0","0","1","-1","-100","0","300","-300","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED FRUIT","2804823","Figaro Pitted Green Olives 340g","360","540","-180","-33.3333","1","0","0","0","0","2","3","-1","-33.3333","180","180","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED FRUIT","2806654","Hosen Green Olives Whole 350g","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED FRUIT","2807052","Hosen Black Olives Whole 340(¦10)g","1100","0","0","0","1","0","0","0","0","2","0","0","0","550","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED FRUIT","2807060","Best`s Green Peas Can 400g","0","231.2","-231.2","-100","1","0","0","0","0","0","3","-3","-100","0","77.07","-77.07","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED FRUIT","2808312","Figaro Pimiento Stuffed Green Olive 340g","175","0","0","0","1","0","0","0","0","1","0","0","0","175","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED FRUIT","2810726","Borges Green Pitted Olives 320g","555","555","0","0","1","0","0","0","0","3","2","1","50","185","277.5","-92.5","-33.3333","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED FRUIT","2810727","Borges Green Whole Olives 330g","555","1110","-555","-50","1","0","0","0","0","3","5","-2","-40","185","222","-37","-16.6666","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED FRUIT","2810728","Borges Black Whole Olives 330g","185","1480","-1295","-87.5","1","0","0","0","0","1","8","-7","-87.5","185","185","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED FRUIT","2810729","Borges Black Pitted Olives 320g","185","0","0","0","1","0","0","0","0","1","0","0","0","185","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","","","42891","58707.4","-15816.4","-26.941","2","0","0","0","0","202","276","-74","-26.8115","424.66","425.42","-0.76","-0.1786","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2701307","King Bell Tomato Puree 425g","0","0","0","0","1","0","0","0","0","0","2","-2","-100","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2800711","Hibiscus Mushrooms (Whole) 425g Can","3645","675","2970","440","1","0","0","0","0","23","2","21","1050","158.48","337.5","-179.02","-53.0429","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2800713","NANA BABY CORN CAN 425gm","0","108","-108","-100","1","0","0","0","0","0","1","-1","-100","0","108","-108","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2800819","Hibiscus Muhrooms 2840g (Tin)","940","0","0","0","1","0","0","0","0","1","0","0","0","940","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2800823","SW Garbanzo Beans 439g","0","1715","-1715","-100","1","0","0","0","0","0","2","-2","-100","0","857.5","-857.5","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2803667","BEST`s BABY CORN Tin 425gm","0","230","-230","-100","1","0","0","0","0","0","2","-2","-100","0","115","-115","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2803904","Hosen Mashroom whole 425gm","6450","3050","3400","111.4754","1","0","0","0","0","37","16","21","131.25","174.32","190.63","-16.31","-8.5558","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2803905","Hosen Mashroom Pieces 425gm","720","0","0","0","1","0","0","0","0","3","0","0","0","240","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2803906","HosenSweet Corn 400gm","800","0","0","0","1","0","0","0","0","4","0","0","0","200","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2803907","Hosen Green Peas 397gm","367.5","375","-7.5","-2","1","0","0","0","0","2","3","-1","-33.3333","183.75","125","58.75","47","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2804200","HOSEN Baked Beans425gm","627","990","-363","-36.6666","1","0","0","0","0","4","6","-2","-33.3333","156.75","165","-8.25","-5","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2806604","Best`s mushroom Choice Whole Tin 425g","0","2196","-2196","-100","1","0","0","0","0","0","14","-14","-100","0","156.86","-156.86","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2806605","Best`s Whole Kernel Sweet Corn Tin 425g","0","891","-891","-100","1","0","0","0","0","0","7","-7","-100","0","127.29","-127.29","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2806896","Domee Mushroom Choice Whole 425g","420","4784.7","-4364.7","-91.222","1","0","0","0","0","3","31","-28","-90.3225","140","154.35","-14.35","-9.297","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2806916","X-Mili Green Peas 397g","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2806918","SW Kidney Beans 432g","275","0","0","0","1","0","0","0","0","1","0","0","0","275","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2807054","Hosen Gherkins Original Flv 680g","0","280","-280","-100","1","0","0","0","0","0","1","-1","-100","0","280","-280","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2807055","Hosen Tomato Paste 400g","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2807056","Hosen Red Kidney Beans in Brine 425g","0","540","-540","-100","1","0","0","0","0","0","2","-2","-100","0","270","-270","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2807057","Hosen Garbanzo Beans 425g","215","420","-205","-48.8095","1","0","0","0","0","1","1","0","0","215","420","-205","-48.8095","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2807269","King Bell Whole Baby Corn 425g (Tin)","0","300","-300","-100","1","0","0","0","0","0","2","-2","-100","0","150","-150","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2807523","Hibiscus Premium Sweet Kernel Corn 425g","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2807524","Hibiscus Premium Whole Baby Corn 425g","240","120","120","100","1","0","0","0","0","2","1","1","100","120","120","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2807758","Garden Fresh Mushroom Whole 425g (Can)","0","780","-780","-100","1","0","0","0","0","0","6","-6","-100","0","130","-130","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2808494","Saporito Baked Bean in Tomato Sauce 420g","286","532","-246","-46.2406","1","0","0","0","0","1","3","-2","-66.6666","286","177.33","108.67","61.2812","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2808752","Hosen Straw Mushroom Unpeel Whole 425g","0","480","-480","-100","1","0","0","0","0","0","2","-2","-100","0","240","-240","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2808753","Hosen Mixed Vegetables 400g","420","300","120","40","1","0","0","0","0","1","1","0","0","420","300","120","40","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2808754","Hosen Baby Corn in Brine 425g","400","165","235","142.4242","1","0","0","0","0","2","1","1","100","200","165","35","21.2121","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2808781","Tong Garden Wasabi Green Peas 180g","2200","1650","550","33.3333","1","0","0","0","0","7","6","1","16.6666","314.29","275","39.29","14.2872","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","PACKAGED FOOD","CANNED FOOD","CANNED VEGETABLE","2809359","Tinsels Sweet Kernel Corn 425g","0","132","-132","-100","1","0","0","0","0","0","1","-1","-100","0","132","-132","-100","0","0","0","0","0","0","0"
